,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
582,3593.2930491158363,3080.8565127448896,792534.513618206,56133.70970747286,179.89801453883516,154.33333330222487,0.5480391472830156,4,0.3099826124472167,0.02431193623075962,43174.432109944384,19226.91981777869,0.18,False,1.61673345727625e-05,-0.04350267721849621,0.0,SPP_study:main_route:descent
583,3597.4927281804357,3048.0000000000014,793289.3127577633,56132.40424544391,179.5934755622411,154.33333330222487,0.5468936400252719,4,0.30997540340059765,0.024311765481674262,43174.12888461821,19281.670055834566,0.18,False,1.6155362365055297e-05,-0.04340367736448031,0.0,SPP_study:main_route:descent
584,3602.4927281804357,3048.0000000000014,794187.2801355745,56130.84673361013,177.46525219910922,152.50444834626785,0.5404128265201807,4,0.3174458343136099,0.02449128102565395,42468.227816303086,19359.402373795874,0.18,False,1.6085100590641393e-05,0.0,-0.41169565020422305,SPP_study:main_route:descent
585,3607.4927281804357,3048.0000000000014,795074.6063965701,56129.28974393735,175.4067739480881,150.73549872816147,0.5341443991171839,4,0.3249312822793427,0.024676362983047227,41802.26825172817,19435.194856882277,0.18,False,1.6017141401293736e-05,0.0,-0.3984920083059097,SPP_study:main_route:descent
586,3612.4927281804357,3048.0000000000014,795951.6402663105,56127.73326261643,173.41431390655856,149.0232817407789,0.5280770087439777,4,0.33243161497882173,0.024867088033739784,41173.78490651101,19509.12558709675,0.18,False,1.5951361755984018e-05,0.0,-0.3859884955276448,SPP_study:main_route:descent
587,3617.4927281804357,3048.0000000000014,796818.7118358433,56126.177277017516,171.48437142892033,147.3647891105595,0.5221999953205742,4,0.33994688962394104,0.02506351339596612,40580.464846064504,19581.27026066756,0.17999999999999997,False,1.5887646083397806e-05,0.0,-0.3741426123099902,SPP_study:main_route:descent
588,3622.4927281804357,3048.0000000000014,797676.1336929878,56124.62177555869,169.61365836737036,145.75719517354617,0.516503345860058,4,0.34747733689316146,0.02526567044595516,40020.12544433859,19651.702072309967,0.18,False,1.58258858276837e-05,0.0,-0.3629142206691667,SPP_study:main_route:descent
589,3627.4927281804357,3048.0000000000014,798524.2019848247,56123.066747592115,167.79908726402454,144.197846728306,0.5109776585115242,4,0.3550233404016719,0.02547415145027599,39491.614628524185,19720.49159253498,0.18,False,1.5765979058624618e-05,0.0,-0.35228158726442826,SPP_study:main_route:descent
590,3632.4927281804357,3048.0000000000014,799363.1974211448,56121.512183304745,166.0376793277024,142.68418395594443,0.5056138623332451,4,0.36258576938746473,0.025689583223673252,38993.87036187239,19787.709774601764,0.18,False,1.570782743355712e-05,0.0,-0.34222457378801974,SPP_study:main_route:descent
591,3637.4927281804357,3048.0000000000014,800193.3858177833,56119.958073652524,164.3265564587623,141.2137335666614,0.500403193006893,4,0.3701660024861696,0.025912426972339715,38525.614596163294,19853.427892997388,0.18,False,1.5651335934077e-05,0.0,-0.3327191848336789,SPP_study:main_route:descent
592,3642.4927281804357,3048.0000000000014,801015.0186000771,56118.40441030554,162.6629605345939,139.78412537270492,0.4953372515652489,4,0.37776582782599916,0.026142762321135046,38085.07321519523,19917.716460762753,0.18000000000000002,False,1.5596413502736054e-05,0.0,-0.3237325962014743,SPP_study:main_route:descent
593,3647.4927281804357,3048.0000000000014,801828.3334027501,56116.851185595784,161.04429755358655,138.39313022341173,0.4904081388183302,4,0.3853872044499116,0.026380788553164267,37670.76600981524,19980.643173173932,0.18000000000000002,False,1.5542974500423666e-05,0.0,-0.31523726764594473,SPP_study:main_route:descent
594,3652.4927281804357,3048.0000000000014,802633.554890518,56115.29839245907,159.46811121535683,137.03863730142297,0.48560837490054903,4,0.39303232994647946,0.026626721209280037,37281.32743211157,20042.273581849997,0.18,False,1.5490937834136903e-05,0.0,-0.3072077373570235,SPP_study:main_route:descent
595,3657.4927281804357,3048.0000000000014,803430.8954465947,56113.746024388514,157.93207252857172,135.71864519218533,0.4809308676247103,4,0.40070364494406235,0.026880795651376126,36915.50077220246,20102.6711957662,0.18,False,1.5440226613890215e-05,0.0,-0.2996205166756994,SPP_study:main_route:descent
596,3662.4927281804357,3048.0000000000014,804220.5558092375,56112.19407539448,156.4339699451932,134.431253405832,0.4763688824390559,4,0.4084038400397661,0.027143287281946028,36572.155069371205,20161.89759499758,0.18,False,1.5390767827004553e-05,0.0,-0.2924543897236344,SPP_study:main_route:descent
597,3667.4927281804357,3048.0000000000014,805002.7256589636,56110.6425399703,154.97169799657505,133.17465261163238,0.4719160078221855,4,0.41613587598382806,0.02741450722230353,36250.266397353604,20220.012634424667,0.18,False,1.5342491962936226e-05,0.0,-0.28569007655739853,SPP_study:main_route:descent
598,3672.4927281804357,3048.0000000000014,805777.5841489465,56109.09141306363,153.54324761378805,131.94711631978112,0.4675661258067493,4,0.4239030016096717,0.027694804874909922,35948.91023450772,20277.07460969463,0.18,False,1.529533269370936e-05,0.0,-0.2793100944985946,SPP_study:main_route:descent
599,3677.4927281804357,3048.0000000000014,806545.3003870153,56107.54069005258,152.14669714129508,130.7469931590155,0.4633133846145115,4,0.43170877387720613,0.027984562148733898,35667.24374937843,20333.140420704873,0.18,False,1.5249226577238795e-05,0.0,-0.2732984397477285,SPP_study:main_route:descent
600,3682.4927281804357,3048.0000000000014,807306.0338727218,56105.990366726066,150.78020494255642,129.5727005222558,0.4591521761391216,4,0.4395570745276916,0.02828421803639291,35404.52813577925,20388.265693428693,0.18,False,1.520411281320942e-05,0.0,-0.26764098350638904,SPP_study:main_route:descent
601,3686.6736098321503,3048.0000000000014,807936.4280650079,56104.69435407165,149.66122966536767,128.61111111111111,0.4557447001129229,4,0.44614423180775464,0.02854230072797364,35199.26310412221,20433.60202484479,0.18,False,1.5167170643575083e-05,0.0,-0.26318049227917845,SPP_study:main_route:descent
602,3691.6736098321503,3027.920162203627,808684.4647564461,56103.14475442778,149.5064445297224,128.61111111111111,0.45516267067350946,4,0.44613190939960895,0.02854181226634446,35198.66071787571,20470.275574123516,0.18,False,1.5160567417618897e-05,-0.026769930968766332,0.0,SPP_study:main_route:descent
603,3696.6736098321503,3007.9111662446917,809431.7291433793,56101.59304946329,149.35243943467933,128.61111111111111,0.4545837148768201,4,0.4461195702499648,0.028541323162847264,35198.057540057394,20506.865945362624,0.18,False,1.5153996722339525e-05,-0.02670306749376458,0.0,SPP_study:main_route:descent
604,3701.6736098321503,2987.972694622785,810178.2251155564,56100.03924456669,149.1992089974702,128.61111111111111,0.4540078104747463,4,0.4461072144016715,0.028540833419269062,35197.45357287105,20543.373259345117,0.18,False,1.5147458231712736e-05,-0.026636350853231013,0.0,SPP_study:main_route:descent
605,3706.6736098321503,2968.104431834001,810923.9565358885,56098.48334512477,149.04674788505642,128.61111111111111,0.4534349354331001,4,0.4460948418975651,0.02854034303739617,35196.848818519604,20579.797638282074,0.18,False,1.5140951625983332e-05,-0.02656978083118126,0.0,SPP_study:main_route:descent
606,3711.6736098321503,2948.306064354996,811668.9272406971,56096.9253565222,148.8950508135597,128.61111111111111,0.45286506792907666,4,0.44608245278046427,0.028539852019014034,35196.24327920494,20616.13920577041,0.18,False,1.5134476591492673e-05,-0.026503357209145362,0.0,SPP_study:main_route:descent
607,3716.6736098321503,2928.5772806271893,812413.141039959,56095.36528414112,148.74411254770044,128.61111111111111,0.45229818634875213,4,0.4460700470931679,0.028539360365907106,35195.63695712769,20652.398086751247,0.18,False,1.5128032820512072e-05,-0.026437079766242814,0.0,SPP_study:main_route:descent
608,3721.6736098321503,2908.9177710410986,813156.6017175493,56093.80313336072,148.59392790024359,128.61111111111111,0.4517342692846166,4,0.44605762487845096,0.028538868079858747,35195.02985448717,20688.574407469292,0.18000000000000002,False,1.5121620011081838e-05,-0.026370948279255773,0.0,SPP_study:main_route:descent
609,3726.6736098321503,2889.327227920813,813899.3130314801,56092.238909556916,148.4444917314516,128.61111111111111,0.45117329553313956,4,0.4460451861790631,0.028538375162651078,35194.42197348112,20724.668295432875,0.18,False,1.5115237866855734e-05,-0.02630496252270091,0.0,SPP_study:main_route:descent
610,3731.6736098321503,2869.8053455086038,814641.2787141382,56090.67261810193,148.2957989485453,128.61111111111111,0.4506152440923717,4,0.4460327310377238,0.028537881616064888,35193.81331630569,20760.679879374788,0.18,False,1.5108886096950661e-05,-0.026239122268900204,0.0,SPP_study:main_route:descent
