,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
885,21372.556220089624,6315.200044504906,4892460.526824264,56595.74849115084,214.03574039286298,154.33333371586437,0.6792071973068462,4,0.31253408990920245,0.02437267022488368,43282.28700565256,14522.355232572148,0.18,False,1.7801872307285898e-05,-0.05181832468870808,0.0,SPP_design:main_route:descent
886,21377.556220089624,6259.769991055689,4893529.269058534,56594.455865583586,213.37315872043686,154.33333371586437,0.6766115034638439,4,0.31252695174836836,0.024372499473872045,43281.983776903966,14591.21590547883,0.18,False,1.775105378971702e-05,-0.05169488903783239,0.0,SPP_design:main_route:descent
887,21382.556220089624,6204.643043083785,4894594.709644004,56593.16081829161,212.7171862444994,154.33333371586437,0.6740435664444443,4,0.3125198002142412,0.02437232840767532,43281.67998843289,14660.123864825702,0.18,False,1.7702721703816857e-05,-0.05157136374412704,0.0,SPP_design:main_route:descent
888,21387.556220089624,6149.81677640178,4895656.881529141,56591.863197827,212.06772760603792,154.33333371586437,0.6715029615705581,4,0.3125126344704923,0.024372157006315644,43281.37560476159,14729.074207086633,0.18,False,1.7656642479814367e-05,-0.05144775769488975,0.0,SPP_design:main_route:descent
889,21392.556220089624,6095.288793271319,4896715.817186466,56590.56286784033,211.42468924541194,154.33333371586437,0.6689892725864709,4,0.3125054537641708,0.024371985251811713,43281.070593957884,14798.062136182949,0.18,False,1.7612610789049482e-05,-0.05132407957597152,0.0,SPP_design:main_route:descent
890,21397.556220089624,6041.056722050424,4897771.548621546,56589.25970529614,210.787979360785,154.33333371586437,0.6665020914554528,4,0.31249825741584764,0.024371813127942777,43280.76492721612,14867.082962060183,0.18,False,1.7570445493261756e-05,-0.051200337875344976,0.0,SPP_design:main_route:descent
891,21402.556220089624,5987.118216846813,4898824.107381773,56587.953598942,210.15750786769465,154.33333371586437,0.6640410181621569,4,0.31249104481116263,0.024371640620046188,43280.45857849758,14936.132099263883,0.18,False,1.7529986259611168e-05,-0.051076540886529936,0.0,SPP_design:main_route:descent
892,21407.556220089624,5933.470957177207,4899873.524564955,56586.64444798964,209.53318635972613,154.33333371586437,0.6616056605206254,4,0.31248381539354103,0.024371467714843068,43280.15152422092,15005.205065514634,0.18,False,1.749109071884896e-05,-0.05095269671190053,0.0,SPP_design:main_route:descent
893,21412.556220089624,5880.112647632528,4900919.830827698,56585.33216097436,208.9149280702552,154.33333371586437,0.6591956339877212,4,0.3124765686578948,0.02437129440028744,43279.84374299424,15074.297480282088,0.18,False,1.74536320689319e-05,-0.050828813265892364,0.0,SPP_design:main_route:descent
894,21417.556220089624,5827.041017548925,4901963.056393597,56584.01665476477,208.30264783522748,154.33333371586437,0.6568105614818075,4,0.3124693041451541,0.0243711206654353,43279.535215382624,15143.405063358177,0.18,False,1.7417497045756227e-05,-0.05070489827812621,0.0,SPP_design:main_route:descent
895,21422.556220089624,5774.2538206845375,4903003.23106125,56582.697853699996,207.69626205694178,154.33333371586437,0.6544500732065147,4,0.312462021437503,0.024370946500330514,43279.22592370543,15212.523633429668,0.18,False,1.738258419788267e-05,-0.05058095929646001,0.0,SPP_design:main_route:descent
896,21427.556220089624,5721.748834901873,4904040.384212081,56581.3756888354,207.09568866880653,154.33333371586437,0.6521138064794217,4,0.3124547201542145,0.024370771895905124,43278.915851859274,15281.649106650255,0.18,False,1.7348802414108178e-05,-0.05045700368998054,0.0,SPP_design:main_route:descent
897,21432.556220089624,5669.523861855705,4905074.544817993,56580.05009728083,206.50084710103977,154.33333371586437,0.6498014055655035,4,0.31244739994799503,0.024370596843891767,43278.60498516256,15350.777495212484,0.18,False,1.7316069662244e-05,-0.05033303865194247,0.0,SPP_design:main_route:descent
898,21437.556220089624,5617.576726686369,4906105.741448847,56578.72102161845,205.91165824728233,154.33333371586437,0.6475125215151853,4,0.3124400605017708,0.024370421336746773,43278.29331021883,15419.904905919895,0.18,False,1.7284311905038184e-05,-0.050209071202662076,0.0,SPP_design:main_route:descent
899,21442.556220089624,5565.905277718329,4907134.0022797715,56577.38840938875,205.32804443209704,154.33333371586437,0.6452468120068605,4,0.3124327015258493,0.024370245367582147,43277.98081479599,15489.027538759767,0.18,False,1.7253462165253905e-05,-0.05008510819237088,0.0,SPP_design:main_route:descent
900,21447.556220089624,5514.507386163912,4908159.355098318,56576.05221263567,204.7499293793268,154.33333371586437,0.6430039411937302,4,0.31242532275540635,0.02437006893010544,43277.6674877196,15558.14168547679,0.18,False,1.7223459716806666e-05,-0.04996115630403438,0.0,SPP_design:main_route:descent
901,21452.556220089624,5463.3809458320675,4909181.827311447,56574.712387502725,204.17723818128394,154.33333371586437,0.6407835795548247,4,0.31241792394825696,0.02436989201856632,43277.3533187779,15627.243728148327,0.18,False,1.719424938282135e-05,-0.0498372220561386,0.0,SPP_design:main_route:descent
902,21457.556220089624,5412.5238728420445,4910201.445952366,56573.36889387359,203.6098972687472,154.33333371586437,0.6385854037500793,4,0.3124105048828699,0.024369714627709073,43277.03829863753,15696.330137761506,0.18,False,1.716578092468706e-05,-0.049713311805448426,0.0,SPP_design:main_route:descent
